loggingTime(txt),loggingSample(N),identifierForVendor(txt),locationTimestamp_since1970(s),locationLatitude(WGS84),locationLongitude(WGS84),locationAltitude(m),locationSpeed(m/s),locationCourse(°),locationVerticalAccuracy(m),locationHorizontalAccuracy(m),locationFloor(Z),accelerometerTimestamp_sinceReboot(s),accelerometerAccelerationX(G),accelerometerAccelerationY(G),accelerometerAccelerationZ(G),gyroTimestamp_sinceReboot(s),gyroRotationX(rad/s),gyroRotationY(rad/s),gyroRotationZ(rad/s),motionTimestamp_sinceReboot(s),motionYaw(rad),motionRoll(rad),motionPitch(rad),motionRotationRateX(rad/s),motionRotationRateY(rad/s),motionRotationRateZ(rad/s),motionUserAccelerationX(G),motionUserAccelerationY(G),motionUserAccelerationZ(G),motionAttitudeReferenceFrame(txt),motionQuaternionX(R),motionQuaternionY(R),motionQuaternionZ(R),motionQuaternionW(R),motionGravityX(G),motionGravityY(G),motionGravityZ(G),motionMagneticFieldX(µT),motionMagneticFieldY(µT),motionMagneticFieldZ(µT),motionMagneticFieldCalibrationAccuracy(Z)
2017-11-27 14:36:06.006 -0800,1,BF2B89E4-20AD-4334-A98B-17808832B17C,1511822158.107467,49.27717461115458,-122.9074238430639,343.0229,-1,-1,10,65,-9999,264470.070816875,0.2373809814453125,-0.021942138671875,-0.9487457275390625,264470.039393875,-1.434912793231348,-0.3836432687280187,0.07906232854561837,264470.057009875,1.53158423574588,0.35358793116038,0.02716792742024832,-1.215348243713379,-0.4371745586395264,-0.01455510593950748,-0.05490821599960327,-0.03377902507781982,-0.01594728231430054,XArbitraryCorrectedZVertical,-0.1122542172670364,0.1360328793525696,0.6839633584022522,0.7078505754470825,0.3461374342441559,-0.02716458588838577,-0.9377880692481995,18.50394058227539,-18.99561882019043,-51.85750579833984,2
2017-11-27 14:36:06.037 -0800,2,BF2B89E4-20AD-4334-A98B-17808832B17C,1511822158.107467,49.27717461115458,-122.9074238430639,343.0229,-1,-1,10,65,-9999,264470.103547625,0.300872802734375,-0.05255126953125,-1.014190673828125,264470.072124875,-1.238211715118095,-0.7212948106948051,-0.184249202120478,264470.092240875,1.541346538967749,0.3279529358803674,-0.01598364046868575,-1.318712830543518,-1.011757850646973,-0.1876144707202911,-0.02732521295547485,-0.06752714514732361,-0.06135362386703491,XArbitraryCorrectedZVertical,-0.1193748936057091,0.1116205826401711,0.6863157153129578,0.708678662776947,0.3220639824867249,0.01598295941948891,-0.9465809464454651,16.88631057739258,-16.34616279602051,-52.86307525634766,2
2017-11-27 14:36:06.067 -0800,3,BF2B89E4-20AD-4334-A98B-17808832B17C,1511822158.107467,49.27717461115458,-122.9074238430639,343.0229,-1,-1,10,65,-9999,264470.137470625,0.3084259033203125,-0.06103515625,-1.053482055664062,264470.106047625,-1.101879172594759,-1.085585953045654,-0.193119392763205,264470.127413625,1.546554221426617,0.2893162071401784,-0.05323614585983504,-0.7459430694580078,-1.089417815208435,-0.1578738242387772,0.06078031659126282,-0.114612378180027,-0.1112794876098633,XArbitraryCorrectedZVertical,-0.1195046678185463,0.08472719043493271,0.688197910785675,0.7105544805526733,0.2848922908306122,0.05321100354194641,-0.9570798873901367,15.23695373535156,-14.43586540222168,-53.98351287841797,2
2017-11-27 14:36:06.098 -0800,4,BF2B89E4-20AD-4334-A98B-17808832B17C,1511822158.107467,49.27717461115458,-122.9074238430639,343.0229,-1,-1,10,65,-9999,264470.171394625,0.162841796875,0.0022125244140625,-0.8768768310546875,264470.139970625,-0.3853136033637164,-0.8937861566025832,-0.1940562928346948,264470.127413625,1.546554221426617,0.2893162071401784,-0.05323614585983504,-0.7459430694580078,-1.089417815208435,-0.1578738242387772,0.06078031659126282,-0.114612378180027,-0.1112794876098633,XArbitraryCorrectedZVertical,-0.1195046678185463,0.08472719043493271,0.688197910785675,0.7105544805526733,0.2848922908306122,0.05321100354194641,-0.9570798873901367,15.23695373535156,-14.43586540222168,-53.98351287841797,2
2017-11-27 14:36:06.137 -0800,5,BF2B89E4-20AD-4334-A98B-17808832B17C,1511822158.107467,49.27717461115458,-122.9074238430639,343.0229,-1,-1,10,65,-9999,264470.204125625,0.2409210205078125,0.0370330810546875,-0.8934326171875,264470.172701625,0.1461947606721178,-0.09054161810829592,-0.4955777935568121,264470.197817625,1.522290888008778,0.2535389253997595,-0.06321972665678678,0.4428308010101318,-0.2624663710594177,-0.6491290330886841,-0.03362458944320679,-0.03121045976877213,0.01289451122283936,XArbitraryCorrectedZVertical,-0.1098645031452179,0.0698704719543457,0.6809815168380737,0.720608651638031,0.2503299117088318,0.06317762285470963,-0.9660958051681519,13.41180801391602,-13.68046760559082,-54.54953002929688,2
2017-11-27 14:36:06.175 -0800,6,BF2B89E4-20AD-4334-A98B-17808832B17C,1511822158.107467,49.27717461115458,-122.9074238430639,343.0229,-1,-1,10,65,-9999,264470.238048625,0.338287353515625,0.0113525390625,-0.8786163330078125,264470.206625625,0.3611486122645554,-0.4248748613568435,-0.7150393116103179,264470.197817625,1.522290888008778,0.2535389253997595,-0.06321972665678678,0.4428308010101318,-0.2624663710594177,-0.6491290330886841,-0.03362458944320679,-0.03121045976877213,0.01289451122283936,XArbitraryCorrectedZVertical,-0.1098645031452179,0.0698704719543457,0.6809815168380737,0.720608651638031,0.2503299117088318,0.06317762285470963,-0.9660958051681519,13.41180801391602,-13.68046760559082,-54.54953002929688,2
2017-11-27 14:36:06.198 -0800,7,BF2B89E4-20AD-4334-A98B-17808832B17C,1511822158.107467,49.27717461115458,-122.9074238430639,343.0229,-1,-1,10,65,-9999,264470.271971625,0.119659423828125,0.147613525390625,-0.8584136962890625,264470.240548625,0.0329542216447495,-1.086913272532949,-0.6390715762513716,264470.233048625,1.496181808093355,0.233250404067356,-0.05980706674225663,0.0908992812037468,-0.7784383893013,-0.6743807196617126,0.1065831780433655,-0.05253876000642776,0.107593297958374,XArbitraryCorrectedZVertical,-0.1008877828717232,0.06505212187767029,0.6727680563926697,0.7300259470939636,0.2307276278734207,0.05977141857147217,-0.971179723739624,12.56067657470703,-13.8719654083252,-55.05928802490234,2
2017-11-27 14:36:06.261 -0800,8,BF2B89E4-20AD-4334-A98B-17808832B17C,1511822158.107467,49.27717461115458,-122.9074238430639,343.0229,-1,-1,10,65,-9999,264470.304702625,0.03302001953125,0.1712646484375,-0.8037109375,264470.273279625,-0.02685425116792301,-1.409816228382877,-0.9301652034091746,264470.268221625,1.473896328702638,0.1897763467380083,-0.0636567026057271,0.005418439861387014,-1.395877838134766,-0.7155094742774963,-0.003564685583114624,0.04373186081647873,0.09603875875473022,XArbitraryCorrectedZVertical,-0.08710188418626785,0.04883543401956558,0.6664372086524963,0.73881995677948,0.1882570534944534,0.06361372023820877,-0.9800567030906677,10.76415634155273,-13.47349739074707,-55.14974594116211,2
2017-11-27 14:36:06.268 -0800,9,BF2B89E4-20AD-4334-A98B-17808832B17C,1511822158.107467,49.27717461115458,-122.9074238430639,343.0229,-1,-1,10,65,-9999,264470.338625625,-0.034912109375,0.2826995849609375,-0.8432769775390625,264470.307202625,-0.1340906935177077,-1.072691459679708,-1.351176084340422,264470.303452625,1.437770551921196,0.1416689527586503,-0.07308645058797046,-0.1848898828029633,-1.099553823471069,-1.223865151405334,-0.1126202940940857,0.1003947407007217,0.1750673055648804,XArbitraryCorrectedZVertical,-0.07400462776422501,0.0292251855134964,0.6545116305351257,0.7518303394317627,0.1408185362815857,0.07302140444517136,-0.9873384237289429,8.154735565185547,-12.87466621398926,-55.86081695556641,2
2017-11-27 14:36:06.299 -0800,10,BF2B89E4-20AD-4334-A98B-17808832B17C,1511822158.107467,49.27717461115458,-122.9074238430639,343.0229,-1,-1,10,65,-9999,264470.372549625,0.1516876220703125,0.0949554443359375,-1.084213256835938,264470.341125625,-0.08126982277318506,-1.290678119121528,-2.224207960251909,264470.338625625,1.381660096285701,0.09962583258000433,-0.0823639373974149,-0.03953687101602554,-1.093302249908447,-2.003885507583618,-0.1450528651475906,0.1971938759088516,0.1552422046661377,XArbitraryCorrectedZVertical,-0.0633922666311264,0.01214213948696852,0.6342692375183105,0.7703906297683716,0.09912391006946564,0.08227084577083588,-0.9916679859161377,6.83935546875,-12.17223167419434,-55.85044479370117,2
