loggingTime(txt),loggingSample(N),identifierForVendor(txt),deviceID(txt),locationTimestamp_since1970(s),locationLatitude(WGS84),locationLongitude(WGS84),locationAltitude(m),locationSpeed(m/s),locationCourse(°),locationVerticalAccuracy(m),locationHorizontalAccuracy(m),locationFloor(Z),locationHeadingTimestamp_since1970(s),locationHeadingX(µT),locationHeadingY(µT),locationHeadingZ(µT),locationTrueHeading(°),locationMagneticHeading(°),locationHeadingAccuracy(°),accelerometerTimestamp_sinceReboot(s),accelerometerAccelerationX(G),accelerometerAccelerationY(G),accelerometerAccelerationZ(G),gyroTimestamp_sinceReboot(s),gyroRotationX(rad/s),gyroRotationY(rad/s),gyroRotationZ(rad/s),motionTimestamp_sinceReboot(s),motionYaw(rad),motionRoll(rad),motionPitch(rad),motionRotationRateX(rad/s),motionRotationRateY(rad/s),motionRotationRateZ(rad/s),motionUserAccelerationX(G),motionUserAccelerationY(G),motionUserAccelerationZ(G),motionAttitudeReferenceFrame(txt),motionQuaternionX(R),motionQuaternionY(R),motionQuaternionZ(R),motionQuaternionW(R),motionGravityX(G),motionGravityY(G),motionGravityZ(G),motionMagneticFieldX(µT),motionMagneticFieldY(µT),motionMagneticFieldZ(µT),motionMagneticFieldCalibrationAccuracy(Z),activityTimestamp_sinceReboot(s),activity(txt),activityActivityConfidence(Z),activityActivityStartDate(txt),pedometerStartDate(txt),pedometerNumberofSteps(N),pedometerDistance(m),pedometerFloorAscended(N),pedometerFloorDescended(N),pedometerEndDate(txt),altimeterTimestamp_sinceReboot(s),altimeterReset(bool),altimeterRelativeAltitude(m),altimeterPressure(kPa),deviceOrientation(Z),batteryState(R),batteryLevel(Z),state(N)
2017-11-27 14:31:49.970 -0800,305,BF2B89E4-20AD-4334-A98B-17808832B17C,my_iOS_device,1511821906.069788,49.27716761168635,-122.9074393069345,343.4858,-1,-1,10,65,-9999,1511821909.919814,2.950748443603516,-62.01308441162109,21.40195274353027,200.8625335693359,184.6151733398438,20,264214.0381612917,0.0948638916015625,-0.9931793212890625,0.18487548828125,264214.0381612917,0.04949085411748752,0.1230982298022966,0.07003181560526869,264214.0142972917,-1.034824340697059,2.526357415344527,1.463880069546455,0.0660964772105217,0.08868512511253357,0.03633264824748039,0.04420703649520874,0.003948688507080078,0.08109903335571289,XArbitraryCorrectedZVertical,0.5265448093414307,0.5160499215126038,0.4421666264533997,0.5108110308647156,0.06156690046191216,-0.9942898750305176,0.08711391687393188,2.93109130859375,-61.92080688476562,21.75009346008301,2,264211.802157125,stationary,0,2017-11-27 14:31:47.728 -0800,2017-11-27 14:29:53.937 -0800,30,16.15,0,0,2017-11-27 14:31:35.827 -0800,264211.133443,0,-1.99231,97.78271,1,1,0.75,0
2017-11-27 14:31:50.019 -0800,306,BF2B89E4-20AD-4334-A98B-17808832B17C,my_iOS_device,1511821906.069788,49.27716761168635,-122.9074393069345,343.4858,-1,-1,10,65,-9999,1511821909.970091,2.936618804931641,-62.15032196044922,21.8115062713623,200.6015167236328,184.3541564941406,20,264214.0720832917,0.11773681640625,-0.9922637939453125,0.1812591552734375,264214.0720832917,0.02103071681224674,0.1306807820579702,0.1376697157066651,264214.0494692917,-1.06422752761674,2.55941254723823,1.463449302323967,0.04160841181874275,0.131429523229599,0.0920240730047226,0.03156790137290955,0.0007746219635009766,0.09311795234680176,XArbitraryCorrectedZVertical,0.5268494486808777,0.5168717503547668,0.4432244002819061,0.508744478225708,0.05888623744249344,-0.994243860244751,0.08945349603891373,2.784259796142578,-62.08372497558594,21.73195838928223,2,264214.0551062917,walking,2,2017-11-27 14:31:49.981 -0800,2017-11-27 14:29:53.937 -0800,30,16.15,0,0,2017-11-27 14:31:35.827 -0800,264211.133443,0,-1.99231,97.78271,1,1,0.75,0
2017-11-27 14:31:50.040 -0800,307,BF2B89E4-20AD-4334-A98B-17808832B17C,my_iOS_device,1511821906.069788,49.27716761168635,-122.9074393069345,343.4858,-1,-1,10,65,-9999,1511821910.020297,2.416576385498047,-62.14701843261719,21.67389488220215,200.2245788574219,183.9772186279297,20,264214.1048122917,0.1192169189453125,-1.00457763671875,0.1845855712890625,264214.1048122917,-0.01334483390627805,0.0855162331313164,0.2323405650851289,264214.0846982917,-1.105584741896675,2.605324477445051,1.464860392183261,0.01543384231626987,0.1214400604367256,0.1693678945302963,0.0687718391418457,-0.002691507339477539,0.09032940864562988,XArbitraryCorrectedZVertical,0.5272326469421387,0.517158031463623,0.4453285038471222,0.506212592124939,0.0540003627538681,-0.994394063949585,0.09085338562726974,2.416576385498047,-62.14701843261719,21.67389488220215,2,264214.0551062917,walking,2,2017-11-27 14:31:49.981 -0800,2017-11-27 14:29:53.937 -0800,30,16.15,0,0,2017-11-27 14:31:35.827 -0800,264211.133443,0,-1.99231,97.78271,1,1,0.75,0
2017-11-27 14:31:50.070 -0800,308,BF2B89E4-20AD-4334-A98B-17808832B17C,my_iOS_device,1511821906.069788,49.27716761168635,-122.9074393069345,343.4858,-1,-1,10,65,-9999,1511821910.020297,2.416576385498047,-62.14701843261719,21.67389488220215,200.2245788574219,183.9772186279297,20,264214.1387342917,0.1209259033203125,-0.986053466796875,0.192718505859375,264214.1387342917,-0.01846928847580852,-0.0441429603324994,0.3239871287296988,264214.1198692917,-1.170850820952856,2.673436784608175,1.468663891775626,-0.01772083528339863,0.05211577191948891,0.264126718044281,0.08461874723434448,0.007682681083679199,0.09537458419799805,XArbitraryCorrectedZVertical,0.5285070538520813,0.5158952474594116,0.4481526613235474,0.5036728978157043,0.04598122462630272,-0.9947890043258667,0.09093522280454636,2.022987365722656,-62.25556182861328,21.40556144714355,2,264214.0551062917,walking,2,2017-11-27 14:31:49.981 -0800,2017-11-27 14:29:53.937 -0800,30,16.15,0,0,2017-11-27 14:31:35.827 -0800,264211.133443,0,-1.99231,97.78271,1,1,0.75,0
2017-11-27 14:31:50.101 -0800,309,BF2B89E4-20AD-4334-A98B-17808832B17C,my_iOS_device,1511821906.069788,49.27716761168635,-122.9074393069345,343.4858,-1,-1,10,65,-9999,1511821910.070621,1.712211608886719,-62.21112060546875,21.57613182067871,200.0780029296875,183.8306427001953,20,264214.1726562917,0.0960845947265625,-0.9875030517578125,0.183319091796875,264214.1726562917,-0.06853938013038828,-0.1497378301863592,0.3878824885512068,264214.1550982917,-1.269867274526764,2.771084413702183,1.47356936954749,-0.04849819466471672,-0.06222829595208168,0.3494017124176025,0.04565256834030151,0.002509832382202148,0.1123895645141602,XArbitraryCorrectedZVertical,0.5314137935638428,0.5126543641090393,0.4508000314235687,0.501556396484375,0.03512744233012199,-0.9952771663665771,0.09043023735284805,1.341503143310547,-62.23713684082031,21.54397392272949,2,264214.0551062917,walking,2,2017-11-27 14:31:49.981 -0800,2017-11-27 14:29:53.937 -0800,30,16.15,0,0,2017-11-27 14:31:35.827 -0800,264211.133443,0,-1.99231,97.78271,1,1,0.75,0
2017-11-27 14:31:50.140 -0800,310,BF2B89E4-20AD-4334-A98B-17808832B17C,my_iOS_device,1511821906.069788,49.27716761168635,-122.9074393069345,343.4858,-1,-1,10,65,-9999,1511821910.120849,0.7781257629394531,-62.30858612060547,21.34554100036621,200.4119567871094,184.1645965576172,20,264214.2053842917,0.14141845703125,-0.9774169921875,0.1958465576171875,264214.2053842917,-0.1034717978328486,-0.4442120740319088,0.4695957276458901,264214.1902702917,-1.399999589044014,2.8955771339543,1.479882387133815,-0.09382371604442596,-0.2337159514427185,0.4263975322246552,0.0874176025390625,0.00308758020401001,0.1118990182876587,XArbitraryCorrectedZVertical,0.5354386568069458,0.5072484612464905,0.453425794839859,0.5004038214683533,0.02209473960101604,-0.9958701729774475,0.08799111098051071,0.7781257629394531,-62.30858612060547,21.34554100036621,2,264214.0551062917,walking,2,2017-11-27 14:31:49.981 -0800,2017-11-27 14:29:53.937 -0800,30,16.15,0,0,2017-11-27 14:31:35.827 -0800,264211.133443,0,-1.99231,97.78271,1,1,0.75,0
2017-11-27 14:31:50.175 -0800,311,BF2B89E4-20AD-4334-A98B-17808832B17C,my_iOS_device,1511821906.069788,49.27716761168635,-122.9074393069345,343.4858,-1,-1,10,65,-9999,1511821910.171529,-0.1252250671386719,-62.35642242431641,21.2866382598877,201.7976989746094,185.5503387451172,20,264214.2393062917,-0.003448486328125,-0.9735565185546875,0.21173095703125,264214.2053842917,-0.1034717978328486,-0.4442120740319088,0.4695957276458901,264214.2254992917,-1.5784352387352,3.057924455237378,1.485802817700723,-0.09011659026145935,-0.5819109082221985,0.5092093348503113,0.06063035130500793,0.03545272350311279,0.124983549118042,XArbitraryCorrectedZVertical,0.5422441959381104,0.4982278943061829,0.4541973173618317,0.5014370679855347,0.007088150829076767,-0.9963902235031128,0.08451960235834122,0.1064987182617188,-62.14220428466797,21.28815269470215,2,264214.0551062917,walking,2,2017-11-27 14:31:49.981 -0800,2017-11-27 14:29:53.937 -0800,30,16.15,0,0,2017-11-27 14:31:35.827 -0800,264211.133443,0,-1.99231,97.78271,1,1,0.75,0
2017-11-27 14:31:50.201 -0800,312,BF2B89E4-20AD-4334-A98B-17808832B17C,my_iOS_device,1511821906.069788,49.27716761168635,-122.9074393069345,343.4858,-1,-1,10,65,-9999,1511821910.171529,-0.1252250671386719,-62.35642242431641,21.2866382598877,201.7976989746094,185.5503387451172,20,264214.2732282917,-0.0571746826171875,-0.989837646484375,0.12945556640625,264214.2732282917,-0.08600119476581983,-0.2102134248520966,0.4375112944131604,264214.2606712917,-1.78532671790906,-3.036780497308797,1.489070700654733,-0.1054893508553505,-0.3721537292003632,0.4698694944381714,-0.05460876226425171,0.005863428115844727,0.06411242485046387,XArbitraryCorrectedZVertical,0.5496348142623901,0.4883178770542145,0.4545139670372009,0.5028499960899353,-0.008532114326953888,-0.9966623187065125,0.0811055526137352,-0.3784866333007812,-62.58904266357422,21.12982368469238,2,264214.0551062917,walking,2,2017-11-27 14:31:49.981 -0800,2017-11-27 14:29:53.937 -0800,30,16.15,0,0,2017-11-27 14:31:35.827 -0800,264211.133443,0,-1.99231,97.78271,1,1,0.75,0
2017-11-27 14:31:50.259 -0800,313,BF2B89E4-20AD-4334-A98B-17808832B17C,my_iOS_device,1511821906.069788,49.27716761168635,-122.9074393069345,343.4858,-1,-1,10,65,-9999,1511821910.221724,-0.9928627014160156,-62.82676696777344,20.9215030670166,202.6953125,186.4479522705078,20,264214.3059572917,-0.0223541259765625,-0.9678955078125,0.11212158203125,264214.3059572917,-0.03791648970389415,-0.1035421052856267,0.4068513860475143,264214.2959002917,-1.975138094897913,-2.854806729519261,1.488943941888583,-0.07751566171646118,-0.1227483600378036,0.4301746189594269,-0.009746789932250977,0.01497781276702881,0.0469595193862915,XArbitraryCorrectedZVertical,0.5542402863502502,0.4816539883613586,0.4570401906967163,0.5019316673278809,-0.02310539409518242,-0.9966519474983215,0.07834571599960327,-1.224891662597656,-62.82881164550781,20.82650184631348,2,264214.0551062917,walking,2,2017-11-27 14:31:49.981 -0800,2017-11-27 14:29:53.937 -0800,30,16.15,0,0,2017-11-27 14:31:35.827 -0800,264211.133443,0,-1.99231,97.78271,1,1,0.75,0
2017-11-27 14:31:50.271 -0800,314,BF2B89E4-20AD-4334-A98B-17808832B17C,my_iOS_device,1511821906.069788,49.27716761168635,-122.9074393069345,343.4858,-1,-1,10,65,-9999,1511821910.221724,-0.9928627014160156,-62.82676696777344,20.9215030670166,202.6953125,186.4479522705078,20,264214.3398792917,-0.01214599609375,-0.9954071044921875,0.134735107421875,264214.3398792917,-0.01451209741205979,-0.1100695131174109,0.3992621758891154,264214.3310712917,-2.143584547161199,-2.690323337644228,1.484611557938299,-0.0214361697435379,-0.0819690003991127,0.4265327155590057,0.005887925624847412,-0.008609652519226074,0.04091298580169678,XArbitraryCorrectedZVertical,0.5582734346389771,0.4764713943004608,0.4600387811660767,0.4996635317802429,-0.03750410303473473,-0.9962884187698364,0.07738843560218811,-1.895484924316406,-62.61307525634766,20.6309757232666,2,264214.0551062917,walking,2,2017-11-27 14:31:49.981 -0800,2017-11-27 14:29:53.937 -0800,30,16.15,0,0,2017-11-27 14:31:35.827 -0800,264211.133443,0,-1.99231,97.78271,1,1,0.75,0
2017-11-27 14:31:50.302 -0800,315,BF2B89E4-20AD-4334-A98B-17808832B17C,my_iOS_device,1511821906.069788,49.27716761168635,-122.9074393069345,343.4858,-1,-1,10,65,-9999,1511821910.27181,-2.198432922363281,-62.67174530029297,20.74510383605957,202.9805145263672,186.733154296875,20,264214.3738002917,-0.109893798828125,-0.982147216796875,0.21173095703125,264214.3738002917,-0.06335899917796615,-0.1683666420114635,0.330045820209629,264214.3310712917,-2.143584547161199,-2.690323337644228,1.484611557938299,-0.0214361697435379,-0.0819690003991127,0.4265327155590057,0.005887925624847412,-0.008609652519226074,0.04091298580169678,XArbitraryCorrectedZVertical,0.5582734346389771,0.4764713943004608,0.4600387811660767,0.4996635317802429,-0.03750410303473473,-0.9962884187698364,0.07738843560218811,-1.895484924316406,-62.61307525634766,20.6309757232666,2,264214.0551062917,walking,2,2017-11-27 14:31:49.981 -0800,2017-11-27 14:29:53.937 -0800,30,16.15,0,0,2017-11-27 14:31:35.827 -0800,264211.133443,0,-1.99231,97.78271,1,1,0.75,0
2017-11-27 14:31:50.342 -0800,316,BF2B89E4-20AD-4334-A98B-17808832B17C,my_iOS_device,1511821906.069788,49.27716761168635,-122.9074393069345,343.4858,-1,-1,10,65,-9999,1511821910.322178,-3.053981781005859,-63.07437133789062,20.39229393005371,203.4366912841797,187.1893310546875,20,264214.4065292917,-0.0737152099609375,-0.9594573974609375,0.1785125732421875,264214.4065292917,-0.06620165732551672,-0.2858445366492569,0.2361877675958574,264214.4014722917,-2.389267749510932,-2.456608286616304,1.472960337597704,-0.06905457377433777,-0.2269834876060486,0.2676061689853668,-0.009598046541213989,0.03518068790435791,0.1004816293716431,XArbitraryCorrectedZVertical,0.5661498308181763,0.4661213755607605,0.4637951552867889,0.4970841407775879,-0.06175201013684273,-0.9952178597450256,0.07558953762054443,-3.198055267333984,-62.99415588378906,20.44637489318848,2,264214.0551062917,walking,2,2017-11-27 14:31:49.981 -0800,2017-11-27 14:29:53.937 -0800,30,16.15,0,0,2017-11-27 14:31:35.827 -0800,264211.133443,0,-1.99231,97.78271,1,1,0.75,0
2017-11-27 14:31:50.372 -0800,317,BF2B89E4-20AD-4334-A98B-17808832B17C,my_iOS_device,1511821906.069788,49.27716761168635,-122.9074393069345,343.4858,-1,-1,10,65,-9999,1511821910.322178,-3.053981781005859,-63.07437133789062,20.39229393005371,203.4366912841797,187.1893310546875,20,264214.4404512917,-0.12701416015625,-1.007736206054688,0.155517578125,264214.4404512917,-0.1051575788028688,-0.236478584786894,0.1579278494866799,264214.4014722917,-2.389267749510932,-2.456608286616304,1.472960337597704,-0.06905457377433777,-0.2269834876060486,0.2676061689853668,-0.009598046541213989,0.03518068790435791,0.1004816293716431,XArbitraryCorrectedZVertical,0.5661498308181763,0.4661213755607605,0.4637951552867889,0.4970841407775879,-0.06175201013684273,-0.9952178597450256,0.07558953762054443,-3.198055267333984,-62.99415588378906,20.44637489318848,2,264214.0551062917,walking,2,2017-11-27 14:31:49.981 -0800,2017-11-27 14:29:53.937 -0800,30,16.15,0,0,2017-11-27 14:31:35.827 -0800,264211.133443,0,-1.99231,97.78271,1,1,0.75,0
2017-11-27 14:31:50.416 -0800,318,BF2B89E4-20AD-4334-A98B-17808832B17C,my_iOS_device,1511821906.069788,49.27716761168635,-122.9074393069345,343.4858,-1,-1,10,65,-9999,1511821910.372333,-3.337368011474609,-62.89523315429688,20.13893699645996,204.2376403808594,187.9902801513672,20,264214.4743732917,-0.0993499755859375,-0.982421875,0.097686767578125,264214.4404512917,-0.1051575788028688,-0.236478584786894,0.1579278494866799,264214.4367012917,-2.465908735084348,-2.390649600925035,1.469900174325744,-0.1009977608919144,-0.2764458954334259,0.1864831894636154,-0.05830162763595581,-0.01050257682800293,0.08592963218688965,XArbitraryCorrectedZVertical,0.5696601867675781,0.4607387185096741,0.4634198248386383,0.4984404742717743,-0.068682000041008,-0.9949142932891846,0.07358579337596893,-3.337368011474609,-62.89523315429688,20.13893699645996,2,264214.0551062917,walking,2,2017-11-27 14:31:49.981 -0800,2017-11-27 14:29:53.937 -0800,30,16.15,0,0,2017-11-27 14:31:35.827 -0800,264211.133443,0,-1.99231,97.78271,1,1,0.75,0
2017-11-27 14:31:50.442 -0800,319,BF2B89E4-20AD-4334-A98B-17808832B17C,my_iOS_device,1511821906.069788,49.27716761168635,-122.9074393069345,343.4858,-1,-1,10,65,-9999,1511821910.422595,-3.737583160400391,-63.01677703857422,20.02532386779785,204.7072296142578,188.4598693847656,20,264214.5071022917,-0.0146331787109375,-0.9963836669921875,0.0998992919921875,264214.5071022917,-0.01886476789768529,-0.1154357827139206,0.1313180765068262,264214.4718732917,-2.522973207879765,-2.340632773179075,1.468419794604559,-0.07451848685741425,-0.1434510052204132,0.1193750277161598,-0.03172427415847778,0.01563811302185059,0.02916526794433594,XArbitraryCorrectedZVertical,0.5716626048088074,0.4568854570388794,0.4634690284729004,0.4996474981307983,-0.07333247363567352,-0.9947640895843506,0.07108490914106369,-3.544475555419922,-63.15253448486328,20.0141544342041,2,264214.0551062917,walking,2,2017-11-27 14:31:49.981 -0800,2017-11-27 14:29:53.937 -0800,30,16.15,0,0,2017-11-27 14:31:35.827 -0800,264212.077821,0,-1.897186,97.78159,1,1,0.75,0
2017-11-27 14:31:50.497 -0800,320,BF2B89E4-20AD-4334-A98B-17808832B17C,my_iOS_device,1511821906.069788,49.27716761168635,-122.9074393069345,343.4858,-1,-1,10,65,-9999,1511821910.47298,-4.070480346679688,-63.24113464355469,19.67632484436035,205.0489807128906,188.8016204833984,20,264214.5410232917,-0.045196533203125,-0.996978759765625,0.1453094482421875,264214.5410232917,-0.004834436326820841,-0.1263989516573408,0.1613087324905355,264214.5071022917,-2.562660800433733,-2.305215081054088,1.466196539008082,-0.02789425849914551,-0.1070983111858368,0.1350906044244766,0.06532639265060425,-0.00232231616973877,0.031899094581604,XArbitraryCorrectedZVertical,0.5732420682907104,0.4542630612850189,0.4637467265129089,0.4999706447124481,-0.07744187116622925,-0.994534432888031,0.0699227973818779,-3.780002593994141,-63.28373718261719,20.05974388122559,2,264214.0551062917,walking,2,2017-11-27 14:31:49.981 -0800,2017-11-27 14:29:53.937 -0800,30,16.15,0,0,2017-11-27 14:31:35.827 -0800,264212.077821,0,-1.897186,97.78159,1,1,0.75,0
2017-11-27 14:31:50.503 -0800,321,BF2B89E4-20AD-4334-A98B-17808832B17C,my_iOS_device,1511821906.069788,49.27716761168635,-122.9074393069345,343.4858,-1,-1,10,65,-9999,1511821910.47298,-4.070480346679688,-63.24113464355469,19.67632484436035,205.0489807128906,188.8016204833984,20,264214.5749452917,-0.0646820068359375,-0.9646148681640625,0.1681671142578125,264214.5749452917,-0.0121464114157424,-0.1472845261901782,0.1603531902914151,264214.5422732917,-2.600227993282242,-2.272174339358275,1.461961508040977,-0.00634314026683569,-0.1246362552046776,0.1725751459598541,0.03962495923042297,-0.00442129373550415,0.07413434982299805,XArbitraryCorrectedZVertical,0.5755037069320679,0.4514626264572144,0.4640152156352997,0.499659925699234,-0.08292938768863678,-0.9940833449363708,0.07004603743553162,-4.070480346679688,-63.24113464355469,19.67632484436035,2,264214.0551062917,walking,2,2017-11-27 14:31:49.981 -0800,2017-11-27 14:29:53.937 -0800,30,16.15,0,0,2017-11-27 14:31:35.827 -0800,264212.077821,0,-1.897186,97.78159,1,1,0.75,0
2017-11-27 14:31:50.543 -0800,322,BF2B89E4-20AD-4334-A98B-17808832B17C,my_iOS_device,1511821906.069788,49.27716761168635,-122.9074393069345,343.4858,-1,-1,10,65,-9999,1511821910.523228,-4.455966949462891,-62.9837646484375,19.92607688903809,205.4476318359375,189.2002716064453,20,264214.6076742917,-0.0751953125,-0.987640380859375,0.1614532470703125,264214.6076742917,-0.02285950953280415,-0.1418149259433735,0.1507351840145939,264214.5775022917,-2.638238315713299,-2.239106405500307,1.457686702022758,-0.01472091302275658,-0.1444267481565475,0.1726923286914825,0.02612742781639099,0.0350070595741272,0.1006935834884644,XArbitraryCorrectedZVertical,0.5778013467788696,0.4484366774559021,0.4642746150493622,0.4994920790195465,-0.0885358601808548,-0.9936099052429199,0.06989970058202744,-4.432643890380859,-62.89530181884766,20.19193458557129,2,264214.0551062917,walking,2,2017-11-27 14:31:49.981 -0800,2017-11-27 14:29:53.937 -0800,30,16.15,0,0,2017-11-27 14:31:35.827 -0800,264212.077821,0,-1.897186,97.78159,1,1,0.75,0
2017-11-27 14:31:50.576 -0800,323,BF2B89E4-20AD-4334-A98B-17808832B17C,my_iOS_device,1511821906.069788,49.27716761168635,-122.9074393069345,343.4858,-1,-1,10,65,-9999,1511821910.573869,-4.779857635498047,-63.02147674560547,20.0615291595459,205.80615234375,189.5587921142578,20,264214.6415962917,-0.080230712890625,-0.9736175537109375,0.132904052734375,264214.6415962917,0.006479470932162786,-0.08023252152859919,0.1428514282396323,264214.6126742917,-2.67094581534577,-2.211547831558462,1.453599057472555,-0.02330773696303368,-0.1400488615036011,0.1609264463186264,0.01604706048965454,0.003043174743652344,0.08751797676086426,XArbitraryCorrectedZVertical,0.5800592303276062,0.4454905986785889,0.4643376171588898,0.4994525909423828,-0.09368377178907394,-0.9931402802467346,0.06986116617918015,-4.499805450439453,-62.98522186279297,19.76340293884277,2,264214.0551062917,walking,2,2017-11-27 14:31:49.981 -0800,2017-11-27 14:29:53.937 -0800,30,16.15,0,0,2017-11-27 14:31:35.827 -0800,264212.077821,0,-1.897186,97.78159,1,1,0.75,0
2017-11-27 14:31:50.604 -0800,324,BF2B89E4-20AD-4334-A98B-17808832B17C,my_iOS_device,1511821906.069788,49.27716761168635,-122.9074393069345,343.4858,-1,-1,10,65,-9999,1511821910.573869,-4.779857635498047,-63.02147674560547,20.0615291595459,205.80615234375,189.5587921142578,20,264214.6755182917,-0.104400634765625,-0.995208740234375,0.128692626953125,264214.6755182917,-0.0008804410563801961,-0.1033077471096998,0.1279694177521605,264214.6479032917,-2.697211487791071,-2.189372068233502,1.449231880818845,0.004948620684444904,-0.07737000286579132,0.1508972644805908,0.009021371603012085,0.001271843910217285,0.0510869026184082,XArbitraryCorrectedZVertical,0.5821695327758789,0.4429665505886078,0.4645345509052277,0.4990587532520294,-0.09874305874109268,-0.9926201105117798,0.07028146088123322,-4.94866943359375,-63.0455322265625,20.13442802429199,2,264214.0551062917,walking,2,2017-11-27 14:31:49.981 -0800,2017-11-27 14:29:53.937 -0800,30,16.15,0,0,2017-11-27 14:31:35.827 -0800,264212.077821,0,-1.897186,97.78159,1,1,0.75,0
2017-11-27 14:31:50.657 -0800,325,BF2B89E4-20AD-4334-A98B-17808832B17C,my_iOS_device,1511821906.069788,49.27716761168635,-122.9074393069345,343.4858,-1,-1,10,65,-9999,1511821910.623822,-5.097663879394531,-63.27056884765625,20.02282905578613,206.0570526123047,189.8096923828125,20,264214.7082472917,-0.1202392578125,-0.9739990234375,0.1518402099609375,264214.7082472917,-0.000195742340120824,-0.07253332281718011,0.08818392159524878,264214.6830752917,-2.71812387514931,-2.171638481104965,1.444948979487844,0.0007873451104387641,-0.1026333943009377,0.1349355429410934,7.370114326477051e-05,0.009898662567138672,0.06451284885406494,XArbitraryCorrectedZVertical,0.5840575098991394,0.4408389031887054,0.4648250043392181,0.4984661340713501,-0.1034825444221497,-0.9920916557312012,0.07092422991991043,-5.0799560546875,-63.27589416503906,19.90759086608887,2,264214.0551062917,walking,2,2017-11-27 14:31:49.981 -0800,2017-11-27 14:29:53.937 -0800,30,16.15,0,0,2017-11-27 14:31:35.827 -0800,264212.077821,0,-1.897186,97.78159,1,1,0.75,0
2017-11-27 14:31:50.674 -0800,326,BF2B89E4-20AD-4334-A98B-17808832B17C,my_iOS_device,1511821906.069788,49.27716761168635,-122.9074393069345,343.4858,-1,-1,10,65,-9999,1511821910.623822,-5.097663879394531,-63.27056884765625,20.02282905578613,206.0570526123047,189.8096923828125,20,264214.7421682917,-0.081573486328125,-0.958465576171875,0.170135498046875,264214.7421682917,0.01198262700870252,0.005485046581127199,0.07174183134120857,264214.7183042917,-2.733737612771211,-2.159193607567584,1.441713284949751,0.001374109298922122,-0.05648268014192581,0.09509305655956268,-0.01087647676467896,0.01105904579162598,0.09043681621551514,XArbitraryCorrectedZVertical,0.5856407880783081,0.4390119016170502,0.4648436009883881,0.4982035160064697,-0.1070282012224197,-0.9916803240776062,0.07141316682100296,-5.219200134277344,-63.14991760253906,19.99865531921387,2,264214.0551062917,walking,2,2017-11-27 14:31:49.981 -0800,2017-11-27 14:29:53.937 -0800,30,16.15,0,0,2017-11-27 14:31:35.827 -0800,264212.077821,0,-1.897186,97.78159,1,1,0.75,0
2017-11-27 14:31:50.704 -0800,327,BF2B89E4-20AD-4334-A98B-17808832B17C,my_iOS_device,1511821906.069788,49.27716761168635,-122.9074393069345,343.4858,-1,-1,10,65,-9999,1511821910.674576,-5.387973785400391,-63.16801452636719,20.3316478729248,206.1892547607422,189.94189453125,20,264214.7760902917,-0.0934906005859375,-0.9998321533203125,0.152587890625,264214.7760902917,0.005525526629696404,0.01864745395273483,0.07386490336221974,264214.7534752917,-2.744025518320683,-2.14919755268958,1.439125128804464,0.01572918146848679,0.01604793779551983,0.08187749981880188,0.03391572833061218,0.02790391445159912,0.1024644374847412,XArbitraryCorrectedZVertical,0.5864009857177734,0.4381853938102722,0.4654386043548584,0.4974813163280487,-0.1098892167210579,-0.9913438558578491,0.07174511253833771,-5.365737915039062,-63.20211791992188,20.07461738586426,2,264214.0551062917,walking,2,2017-11-27 14:31:49.981 -0800,2017-11-27 14:29:53.937 -0800,30,16.15,0,0,2017-11-27 14:31:35.827 -0800,264212.077821,0,-1.897186,97.78159,1,1,0.75,0
2017-11-27 14:31:50.744 -0800,328,BF2B89E4-20AD-4334-A98B-17808832B17C,my_iOS_device,1511821906.069788,49.27716761168635,-122.9074393069345,343.4858,-1,-1,10,65,-9999,1511821910.724346,-5.569290161132812,-63.44770812988281,20.01009559631348,206.1304168701172,189.883056640625,20,264214.8088192917,-0.12432861328125,-1.002517700195312,0.141204833984375,264214.8088192917,-0.02948998169877443,-0.009983658294489049,0.04948845727250645,264214.7887042917,-2.752483468041325,-2.140111659051,1.436396604384662,-0.002434332855045795,0.02479221671819687,0.07549846172332764,-0.01082366704940796,-0.01232922077178955,0.0615391731262207,XArbitraryCorrectedZVertical,0.587006688117981,0.4376358985900879,0.4662492871284485,0.496491014957428,-0.1128183156251907,-0.9909819364547729,0.07220406085252762,-5.569290161132812,-63.44770812988281,20.01009559631348,2,264214.0551062917,walking,2,2017-11-27 14:31:49.981 -0800,2017-11-27 14:29:53.937 -0800,30,16.15,0,0,2017-11-27 14:31:35.827 -0800,264212.077821,0,-1.897186,97.78159,1,1,0.75,0
