loggingTime(txt),loggingSample(N),identifierForVendor(txt),locationTimestamp_since1970(s),locationLatitude(WGS84),locationLongitude(WGS84),locationAltitude(m),locationSpeed(m/s),locationCourse(°),locationVerticalAccuracy(m),locationHorizontalAccuracy(m),locationFloor(Z),accelerometerTimestamp_sinceReboot(s),accelerometerAccelerationX(G),accelerometerAccelerationY(G),accelerometerAccelerationZ(G),gyroTimestamp_sinceReboot(s),gyroRotationX(rad/s),gyroRotationY(rad/s),gyroRotationZ(rad/s)
2017-11-24 14:42:20.303 -0800,460,C4D50155-580C-4885-BACB-A13DEF47355A,1511563339.987483,49.27910840869065,-122.9162427081651,347.3911,0.06536567,203.623634932793,3,16,-9999,139945.2383852917,-0.1474456787109375,-0.26043701171875,-0.6517791748046875,139945.2093012917,0.4004113298994846,0.5596625041318248,0.4713805782084612
2017-11-24 14:42:20.336 -0800,461,C4D50155-580C-4885-BACB-A13DEF47355A,1511563339.987483,49.27910840869065,-122.9162427081651,347.3911,0.06536567,203.623634932793,3,16,-9999,139945.2714352917,-0.1460418701171875,-0.2920379638671875,-0.64276123046875,139945.2423822917,0.4297260755985318,0.3697109414852692,0.4480667333936895
2017-11-24 14:42:20.369 -0800,462,C4D50155-580C-4885-BACB-A13DEF47355A,1511563339.987483,49.27910840869065,-122.9162427081651,347.3911,0.06536567,203.623634932793,3,16,-9999,139945.3045162917,-0.16571044921875,-0.30877685546875,-0.70172119140625,139945.2754332917,0.3722846203627218,0.1619811806657805,0.3816293863117008
2017-11-24 14:42:20.402 -0800,463,C4D50155-580C-4885-BACB-A13DEF47355A,1511563339.987483,49.27910840869065,-122.9162427081651,347.3911,0.06536567,203.623634932793,3,16,-9999,139945.3375672917,-0.1854400634765625,-0.3223724365234375,-0.7554168701171875,139945.3085142917,0.2853923318961614,0.09116399885504745,0.3309307886398623
2017-11-24 14:42:20.435 -0800,464,C4D50155-580C-4885-BACB-A13DEF47355A,1511563339.987483,49.27910840869065,-122.9162427081651,347.3911,0.06536567,203.623634932793,3,16,-9999,139945.3706482917,-0.202728271484375,-0.3402557373046875,-0.815093994140625,139945.3415652917,0.1938176736010238,0.1476776087670739,0.2815163672456601
2017-11-24 14:42:20.467 -0800,465,C4D50155-580C-4885-BACB-A13DEF47355A,1511563339.987483,49.27910840869065,-122.9162427081651,347.3911,0.06536567,203.623634932793,3,16,-9999,139945.4036982917,-0.234405517578125,-0.3551788330078125,-0.85980224609375,139945.3746462917,0.1695317749883732,0.1011724245476742,0.2001280338039665
2017-11-24 14:42:20.501 -0800,466,C4D50155-580C-4885-BACB-A13DEF47355A,1511563339.987483,49.27910840869065,-122.9162427081651,347.3911,0.06536567,203.623634932793,3,16,-9999,139945.4367792917,-0.2871551513671875,-0.396514892578125,-0.8883514404296875,139945.4076962917,0.1503945657111728,-0.07377329062072101,0.1483034516232425
2017-11-24 14:42:20.533 -0800,467,C4D50155-580C-4885-BACB-A13DEF47355A,1511563339.987483,49.27910840869065,-122.9162427081651,347.3911,0.06536567,203.623634932793,3,16,-9999,139945.4697992917,-0.3300933837890625,-0.4232025146484375,-0.9337921142578125,139945.4407772917,-0.2393310966304779,-0.05473035724610942,0.05712853380772577
2017-11-24 14:42:20.567 -0800,468,C4D50155-580C-4885-BACB-A13DEF47355A,1511563339.987483,49.27910840869065,-122.9162427081651,347.3911,0.06536567,203.623634932793,3,16,-9999,139945.5029112917,-0.3337249755859375,-0.4400482177734375,-0.981048583984375,139945.4738282917,-0.5121213502483843,0.03418699891334718,-0.1029721888123498
2017-11-24 14:42:20.600 -0800,469,C4D50155-580C-4885-BACB-A13DEF47355A,1511563339.987483,49.27910840869065,-122.9162427081651,347.3911,0.06536567,203.623634932793,3,16,-9999,139945.535922875,-0.3555145263671875,-0.40704345703125,-1.08392333984375,139945.5069092917,-0.7400767542825888,-0.1073075487508898,-0.2170689341301786
2017-11-24 14:42:20.634 -0800,470,C4D50155-580C-4885-BACB-A13DEF47355A,1511563339.987483,49.27910840869065,-122.9162427081651,347.3911,0.06536567,203.623634932793,3,16,-9999,139945.569034875,-0.3954925537109375,-0.2890777587890625,-1.091384887695312,139945.539950875,-0.8238685906080789,-0.4844726781272907,-0.4577553134393978
2017-11-24 14:42:20.668 -0800,471,C4D50155-580C-4885-BACB-A13DEF47355A,1511563339.987483,49.27910840869065,-122.9162427081651,347.3911,0.06536567,203.623634932793,3,16,-9999,139945.602054875,-0.34454345703125,-0.277587890625,-1.014328002929688,139945.573031875,-0.1649753726793566,-0.4190731649221059,-0.4688170193431509
2017-11-24 14:42:20.700 -0800,472,C4D50155-580C-4885-BACB-A13DEF47355A,1511563339.987483,49.27910840869065,-122.9162427081651,347.3911,0.06536567,203.623634932793,3,16,-9999,139945.635165875,-0.3480377197265625,-0.266357421875,-0.9830322265625,139945.606082875,-0.04370007664321923,-0.2773405306564158,-0.3556278793248212
2017-11-24 14:42:20.732 -0800,473,C4D50155-580C-4885-BACB-A13DEF47355A,1511563339.987483,49.27910840869065,-122.9162427081651,347.3911,0.06536567,203.623634932793,3,16,-9999,139945.668185875,-0.3625030517578125,-0.230987548828125,-1.000808715820312,139945.639163875,-0.4280235167136442,-0.2180881258793519,-0.3838584521440971
2017-11-24 14:42:20.766 -0800,474,C4D50155-580C-4885-BACB-A13DEF47355A,1511563339.987483,49.27910840869065,-122.9162427081651,347.3911,0.06536567,203.623634932793,3,16,-9999,139945.701266875,-0.3440399169921875,-0.225341796875,-0.95794677734375,139945.672213875,-0.3905584328145185,-0.1927079343747877,-0.3831047775556047
2017-11-24 14:42:20.798 -0800,475,C4D50155-580C-4885-BACB-A13DEF47355A,1511563339.987483,49.27910840869065,-122.9162427081651,347.3911,0.06536567,203.623634932793,3,16,-9999,139945.734317875,-0.263031005859375,-0.2630462646484375,-0.7914276123046875,139945.705295875,-0.1132192337386477,0.04848018448380245,-0.3125224865530166
2017-11-24 14:42:20.832 -0800,476,C4D50155-580C-4885-BACB-A13DEF47355A,1511563339.987483,49.27910840869065,-122.9162427081651,347.3911,0.06536567,203.623634932793,3,16,-9999,139945.767398875,-0.17156982421875,-0.31182861328125,-0.65283203125,139945.738315875,0.1171726963768703,0.3916724330984986,-0.2691497124077681
2017-11-24 14:42:20.864 -0800,477,C4D50155-580C-4885-BACB-A13DEF47355A,1511563339.987483,49.27910840869065,-122.9162427081651,347.3911,0.06536567,203.623634932793,3,16,-9999,139945.800448875,-0.13592529296875,-0.346160888671875,-0.6369171142578125,139945.771426875,0.03981292671613957,0.2380186908452869,-0.2837124098805394
2017-11-24 14:42:20.898 -0800,478,C4D50155-580C-4885-BACB-A13DEF47355A,1511563339.987483,49.27910840869065,-122.9162427081651,347.3911,0.06536567,203.623634932793,3,16,-9999,139945.833529875,-0.1815948486328125,-0.3336334228515625,-0.734954833984375,139945.804446875,-0.1120035007010265,-0.2071073800727372,-0.3907533762063122
2017-11-24 14:42:20.930 -0800,479,C4D50155-580C-4885-BACB-A13DEF47355A,1511563339.987483,49.27910840869065,-122.9162427081651,347.3911,0.06536567,203.623634932793,3,16,-9999,139945.866580875,-0.214691162109375,-0.3435821533203125,-0.820556640625,139945.837558875,-0.09709326070599986,-0.3048003846562228,-0.3609350267451311
2017-11-24 14:42:20.964 -0800,480,C4D50155-580C-4885-BACB-A13DEF47355A,1511563339.987483,49.27910840869065,-122.9162427081651,347.3911,0.06536567,203.623634932793,3,16,-9999,139945.899661875,-0.2328643798828125,-0.3687286376953125,-0.8845672607421875,139945.870578875,-0.0622886747358633,-0.1034877767993891,-0.2289935042271173
2017-11-24 14:42:20.996 -0800,481,C4D50155-580C-4885-BACB-A13DEF47355A,1511563339.987483,49.27910840869065,-122.9162427081651,347.3911,0.06536567,203.623634932793,3,16,-9999,139945.932712875,-0.2411346435546875,-0.3895263671875,-0.9608154296875,139945.903689875,-0.03380163950361272,0.02784814288674058,-0.1207349406509603
2017-11-24 14:42:21.030 -0800,482,C4D50155-580C-4885-BACB-A13DEF47355A,1511563339.987483,49.27910840869065,-122.9162427081651,347.3911,0.06536567,203.623634932793,3,16,-9999,139945.965793875,-0.2771148681640625,-0.41021728515625,-1.031341552734375,139945.936709875,0.1033274545017663,-0.1147841071951782,-0.02282808423194121
2017-11-24 14:42:21.064 -0800,483,C4D50155-580C-4885-BACB-A13DEF47355A,1511563339.987483,49.27910840869065,-122.9162427081651,347.3911,0.06536567,203.623634932793,3,16,-9999,139945.998843875,-0.3431243896484375,-0.4144439697265625,-1.09600830078125,139945.969790875,0.1147212565934524,-0.1754602378909985,0.08890537193455124
2017-11-24 14:42:21.096 -0800,484,C4D50155-580C-4885-BACB-A13DEF47355A,1511563339.987483,49.27910840869065,-122.9162427081651,347.3911,0.06536567,203.623634932793,3,16,-9999,139946.031924875,-0.3486328125,-0.4490203857421875,-1.113250732421875,139946.002841875,0.04479223900626073,-0.1064143245212772,0.137764790557581
2017-11-24 14:42:21.128 -0800,485,C4D50155-580C-4885-BACB-A13DEF47355A,1511563339.987483,49.27910840869065,-122.9162427081651,347.3911,0.06536567,203.623634932793,3,16,-9999,139946.064975875,-0.2811279296875,-0.4165191650390625,-1.129989624023438,139946.035922875,-0.05385710672467243,0.2577111692097688,0.1527727685646135
2017-11-24 14:42:21.163 -0800,486,C4D50155-580C-4885-BACB-A13DEF47355A,1511563339.987483,49.27910840869065,-122.9162427081651,347.3911,0.06536567,203.623634932793,3,16,-9999,139946.098056875,-0.2636871337890625,-0.33612060546875,-1.0792236328125,139946.068973875,0.1518510485113371,0.1011628371677499,0.2317067327456901
2017-11-24 14:42:21.195 -0800,487,C4D50155-580C-4885-BACB-A13DEF47355A,1511563340.987461,49.27911129885526,-122.9162625473994,347.3812,0.2612461,30.1150212204491,3,16,-9999,139946.131106875,-0.2587738037109375,-0.30816650390625,-1.012649536132812,139946.102054875,0.563162430436407,-0.2160132570740711,0.2832112029633865
2017-11-24 14:42:21.229 -0800,488,C4D50155-580C-4885-BACB-A13DEF47355A,1511563340.987461,49.27911129885526,-122.9162625473994,347.3812,0.2612461,30.1150212204491,3,16,-9999,139946.164187875,-0.255218505859375,-0.28857421875,-0.979827880859375,139946.135104875,0.3747198148634902,-0.1657154651462896,0.2755956275101959
2017-11-24 14:42:21.261 -0800,489,C4D50155-580C-4885-BACB-A13DEF47355A,1511563340.987461,49.27911129885526,-122.9162625473994,347.3812,0.2612461,30.1150212204491,3,16,-9999,139946.197238875,-0.2578125,-0.2415008544921875,-0.958770751953125,139946.168185875,0.0842994348292592,-0.0440116664907585,0.2088376358329616
2017-11-24 14:42:21.295 -0800,490,C4D50155-580C-4885-BACB-A13DEF47355A,1511563340.987461,49.27911129885526,-122.9162625473994,347.3812,0.2612461,30.1150212204491,3,16,-9999,139946.230319875,-0.2395477294921875,-0.2126007080078125,-0.855072021484375,139946.201236875,0.1899182731329297,0.01523035195805415,0.1705190088044655
2017-11-24 14:42:21.327 -0800,491,C4D50155-580C-4885-BACB-A13DEF47355A,1511563340.987461,49.27911129885526,-122.9162625473994,347.3812,0.2612461,30.1150212204491,3,16,-9999,139946.263339875,-0.200836181640625,-0.2360076904296875,-0.72222900390625,139946.234317875,0.4261153617926024,0.2649464452592961,0.2743940092263522
2017-11-24 14:42:21.361 -0800,492,C4D50155-580C-4885-BACB-A13DEF47355A,1511563340.987461,49.27911129885526,-122.9162625473994,347.3812,0.2612461,30.1150212204491,3,16,-9999,139946.296451875,-0.1725616455078125,-0.28350830078125,-0.6397247314453125,139946.267367875,0.4718767251195429,0.3814123386828593,0.3680467321200787
2017-11-24 14:42:21.393 -0800,493,C4D50155-580C-4885-BACB-A13DEF47355A,1511563340.987461,49.27911129885526,-122.9162625473994,347.3812,0.2612461,30.1150212204491,3,16,-9999,139946.329471875,-0.160614013671875,-0.316009521484375,-0.6389312744140625,139946.300448875,0.3962472112190367,0.2681094816859832,0.3302159962032851
2017-11-24 14:42:21.427 -0800,494,C4D50155-580C-4885-BACB-A13DEF47355A,1511563340.987461,49.27911129885526,-122.9162625473994,347.3812,0.2612461,30.1150212204491,3,16,-9999,139946.362582875,-0.184326171875,-0.338897705078125,-0.701263427734375,139946.333499875,0.2837864457588436,0.008571117652311021,0.2254136830898328
2017-11-24 14:42:21.459 -0800,495,C4D50155-580C-4885-BACB-A13DEF47355A,1511563340.987461,49.27911129885526,-122.9162625473994,347.3812,0.2612461,30.1150212204491,3,16,-9999,139946.395602875,-0.2112579345703125,-0.3571624755859375,-0.7705230712890625,139946.366580875,0.1377855632140836,-0.0143379266767686,0.1545949033824457
2017-11-24 14:42:21.493 -0800,496,C4D50155-580C-4885-BACB-A13DEF47355A,1511563340.987461,49.27911129885526,-122.9162625473994,347.3812,0.2612461,30.1150212204491,3,16,-9999,139946.428714875,-0.2245025634765625,-0.3777923583984375,-0.835540771484375,139946.399630875,0.03157124209067135,0.06662509993883932,0.09646075994710604
2017-11-24 14:42:21.525 -0800,497,C4D50155-580C-4885-BACB-A13DEF47355A,1511563340.987461,49.27911129885526,-122.9162625473994,347.3812,0.2612461,30.1150212204491,3,16,-9999,139946.461734875,-0.2425994873046875,-0.3886566162109375,-0.895050048828125,139946.432712875,-0.0447075504835962,0.07540793889781165,0.01530838257799348
2017-11-24 14:42:21.559 -0800,498,C4D50155-580C-4885-BACB-A13DEF47355A,1511563340.987461,49.27911129885526,-122.9162625473994,347.3812,0.2612461,30.1150212204491,3,16,-9999,139946.494815875,-0.3006134033203125,-0.397674560546875,-0.953338623046875,139946.465762875,-0.1238761391567087,0.01829591668884437,0.01051682314472291
2017-11-24 14:42:21.592 -0800,499,C4D50155-580C-4885-BACB-A13DEF47355A,1511563340.987461,49.27911129885526,-122.9162625473994,347.3812,0.2612461,30.1150212204491,3,16,-9999,139946.527871375,-0.37152099609375,-0.4053497314453125,-0.9959869384765625,139946.498843875,-0.2952793174430806,-0.06083592036122508,-0.03112862471750018
2017-11-24 14:42:21.626 -0800,500,C4D50155-580C-4885-BACB-A13DEF47355A,1511563340.987461,49.27911129885526,-122.9162625473994,347.3812,0.2612461,30.1150212204491,3,16,-9999,139946.560952375,-0.3921661376953125,-0.436737060546875,-1.016998291015625,139946.531869375,-0.3070627400022451,-0.0001901497018316576,-0.1226625366479596
2017-11-24 14:42:21.658 -0800,501,C4D50155-580C-4885-BACB-A13DEF47355A,1511563340.987461,49.27911129885526,-122.9162625473994,347.3812,0.2612461,30.1150212204491,3,16,-9999,139946.594003375,-0.422332763671875,-0.4177703857421875,-1.066253662109375,139946.564981375,-0.5112643450095968,-0.00905847613179552,-0.2700328166252384
2017-11-24 14:42:21.692 -0800,502,C4D50155-580C-4885-BACB-A13DEF47355A,1511563340.987461,49.27911129885526,-122.9162625473994,347.3812,0.2612461,30.1150212204491,3,16,-9999,139946.627084375,-0.4146881103515625,-0.351409912109375,-1.035751342773438,139946.598001375,-0.5666421167167045,-0.1052678336719981,-0.4127361731082623
2017-11-24 14:42:21.724 -0800,503,C4D50155-580C-4885-BACB-A13DEF47355A,1511563340.987461,49.27911129885526,-122.9162625473994,347.3812,0.2612461,30.1150212204491,3,16,-9999,139946.660135375,-0.3535614013671875,-0.31640625,-0.9780120849609375,139946.631112375,-0.2852866044008853,0.05749471845761166,-0.4060798682797183
2017-11-24 14:42:21.758 -0800,504,C4D50155-580C-4885-BACB-A13DEF47355A,1511563340.987461,49.27911129885526,-122.9162625473994,347.3812,0.2612461,30.1150212204491,3,16,-9999,139946.693216375,-0.333984375,-0.2823944091796875,-0.95111083984375,139946.664132375,-0.2450385171626267,-0.03938655462561789,-0.2513597963260388
2017-11-24 14:42:21.790 -0800,505,C4D50155-580C-4885-BACB-A13DEF47355A,1511563340.987461,49.27911129885526,-122.9162625473994,347.3812,0.2612461,30.1150212204491,3,16,-9999,139946.726266375,-0.321563720703125,-0.2781982421875,-0.918182373046875,139946.697244375,-0.1769955502594292,-0.2020803971991036,-0.1175551263094057
2017-11-24 14:42:21.824 -0800,506,C4D50155-580C-4885-BACB-A13DEF47355A,1511563340.987461,49.27911129885526,-122.9162625473994,347.3812,0.2612461,30.1150212204491,3,16,-9999,139946.759347375,-0.3250579833984375,-0.2787933349609375,-0.8463134765625,139946.730264375,-0.07891132731181089,-0.1949657623469569,-0.0561681979186432
2017-11-24 14:42:21.856 -0800,507,C4D50155-580C-4885-BACB-A13DEF47355A,1511563340.987461,49.27911129885526,-122.9162625473994,347.3812,0.2612461,30.1150212204491,3,16,-9999,139946.792398375,-0.2704315185546875,-0.303619384765625,-0.7182159423828125,139946.763345375,0.08391380910341573,0.004196875561855872,-0.08990139418224087
2017-11-24 14:42:21.890 -0800,508,C4D50155-580C-4885-BACB-A13DEF47355A,1511563340.987461,49.27911129885526,-122.9162625473994,347.3812,0.2612461,30.1150212204491,3,16,-9999,139946.825479375,-0.2064666748046875,-0.3321990966796875,-0.6500091552734375,139946.796396375,0.06471268396005342,0.1868284736362198,-0.150436111024178
2017-11-24 14:42:21.922 -0800,509,C4D50155-580C-4885-BACB-A13DEF47355A,1511563340.987461,49.27911129885526,-122.9162625473994,347.3812,0.2612461,30.1150212204491,3,16,-9999,139946.858529375,-0.207977294921875,-0.3264923095703125,-0.6792144775390625,139946.829477375,-0.1247834781400987,-0.01316427158437068,-0.2278036038520699
2017-11-24 14:42:21.956 -0800,510,C4D50155-580C-4885-BACB-A13DEF47355A,1511563340.987461,49.27911129885526,-122.9162625473994,347.3812,0.2612461,30.1150212204491,3,16,-9999,139946.891610375,-0.2204132080078125,-0.32794189453125,-0.7614898681640625,139946.862527375,-0.2148569125287587,-0.1932112718208127,-0.3096665126000157
2017-11-24 14:42:21.988 -0800,511,C4D50155-580C-4885-BACB-A13DEF47355A,1511563340.987461,49.27911129885526,-122.9162625473994,347.3812,0.2612461,30.1150212204491,3,16,-9999,139946.924661375,-0.2349090576171875,-0.3541259765625,-0.836334228515625,139946.895608375,-0.2062399885056984,-0.08407093560773039,-0.2284166635350062
2017-11-24 14:42:22.023 -0800,512,C4D50155-580C-4885-BACB-A13DEF47355A,1511563340.987461,49.27911129885526,-122.9162625473994,347.3812,0.2612461,30.1150212204491,3,16,-9999,139946.957742375,-0.25531005859375,-0.3874664306640625,-0.89764404296875,139946.928659375,-0.08966730232242291,-0.06008570788214976,-0.1251701691303782
2017-11-24 14:42:22.054 -0800,513,C4D50155-580C-4885-BACB-A13DEF47355A,1511563340.987461,49.27911129885526,-122.9162625473994,347.3812,0.2612461,30.1150212204491,3,16,-9999,139946.990792375,-0.270050048828125,-0.41107177734375,-0.95123291015625,139946.961740375,0.07390458446246191,-0.07756270253579475,-0.03604428745756844
2017-11-24 14:42:22.088 -0800,514,C4D50155-580C-4885-BACB-A13DEF47355A,1511563340.987461,49.27911129885526,-122.9162625473994,347.3812,0.2612461,30.1150212204491,3,16,-9999,139947.023874375,-0.296295166015625,-0.42584228515625,-1.001968383789062,139946.994790375,0.1824049630655982,-0.04397731171269648,0.04580583811714488
2017-11-24 14:42:22.120 -0800,515,C4D50155-580C-4885-BACB-A13DEF47355A,1511563340.987461,49.27911129885526,-122.9162625473994,347.3812,0.2612461,30.1150212204491,3,16,-9999,139947.056894375,-0.328216552734375,-0.444000244140625,-1.050201416015625,139947.027871375,0.1081688150474214,-0.06834044199695936,0.1262657936028369
2017-11-24 14:42:22.155 -0800,516,C4D50155-580C-4885-BACB-A13DEF47355A,1511563340.987461,49.27911129885526,-122.9162625473994,347.3812,0.2612461,30.1150212204491,3,16,-9999,139947.090005375,-0.3357086181640625,-0.4569091796875,-1.111724853515625,139947.060922375,-0.02054442359719827,0.01682185702548551,0.1294099215857844
2017-11-24 14:42:22.187 -0800,517,C4D50155-580C-4885-BACB-A13DEF47355A,1511563341.987441,49.27911311770551,-122.916264053488,347.2742,0.5928532,70.95277007927957,3,16,-9999,139947.123025375,-0.3587493896484375,-0.3734130859375,-1.1865234375,139947.094003375,-0.3280931904983829,-0.04084783111574437,0.1267771205321321
2017-11-24 14:42:22.221 -0800,518,C4D50155-580C-4885-BACB-A13DEF47355A,1511563341.987441,49.27911311770551,-122.916264053488,347.2742,0.5928532,70.95277007927957,3,16,-9999,139947.156137375,-0.32965087890625,-0.2865142822265625,-1.081130981445312,139947.127053375,-0.018989403836701,-0.1199556997160031,0.06636118067481248
