loggingTime(txt),loggingSample(N),identifierForVendor(txt),locationTimestamp_since1970(s),locationLatitude(WGS84),locationLongitude(WGS84),locationAltitude(m),locationSpeed(m/s),locationCourse(°),locationVerticalAccuracy(m),locationHorizontalAccuracy(m),locationFloor(Z),accelerometerTimestamp_sinceReboot(s),accelerometerAccelerationX(G),accelerometerAccelerationY(G),accelerometerAccelerationZ(G),gyroTimestamp_sinceReboot(s),gyroRotationX(rad/s),gyroRotationY(rad/s),gyroRotationZ(rad/s),motionTimestamp_sinceReboot(s),motionYaw(rad),motionRoll(rad),motionPitch(rad),motionRotationRateX(rad/s),motionRotationRateY(rad/s),motionRotationRateZ(rad/s),motionUserAccelerationX(G),motionUserAccelerationY(G),motionUserAccelerationZ(G),motionAttitudeReferenceFrame(txt),motionQuaternionX(R),motionQuaternionY(R),motionQuaternionZ(R),motionQuaternionW(R),motionGravityX(G),motionGravityY(G),motionGravityZ(G),motionMagneticFieldX(µT),motionMagneticFieldY(µT),motionMagneticFieldZ(µT),motionMagneticFieldCalibrationAccuracy(Z)
2017-11-27 14:36:02.979 -0800,18,C4D50155-580C-4885-BACB-A13DEF47355A,1511822160.671754,49.27720040328072,-122.9074621092278,343.0549,-1,-1,10,65,-9999,225873.9950204167,-0.429534912109375,-0.167510986328125,-0.882965087890625,225873.9769844167,-0.06487007678047711,-0.01795396680487819,0.03917137120953949,225873.9899854167,1.787172215124264,-0.4741909529695265,0.1589523464039221,-0.05207442492246628,-0.01709771156311035,0.05285597965121269,0.01690033078193665,-0.001002639532089233,-0.005269289016723633,XArbitraryCorrectedZVertical,0.2308730483055115,-0.0865514799952507,0.7434037327766418,0.6214870810508728,-0.4508450329303741,-0.1582838445901871,-0.8784129619598389,-29.61075210571289,-22.99870872497559,-48.00149536132812,2
2017-11-27 14:36:03.005 -0800,19,C4D50155-580C-4885-BACB-A13DEF47355A,1511822160.671754,49.27720040328072,-122.9074621092278,343.0549,-1,-1,10,65,-9999,225874.0250804167,-0.4260406494140625,-0.2313232421875,-0.9048309326171875,225874.0070444167,-0.03316461137086576,0.004137753385656112,0.1163838680619888,225873.9899854167,1.787172215124264,-0.4741909529695265,0.1589523464039221,-0.05207442492246628,-0.01709771156311035,0.05285597965121269,0.01690033078193665,-0.001002639532089233,-0.005269289016723633,XArbitraryCorrectedZVertical,0.2308730483055115,-0.0865514799952507,0.7434037327766418,0.6214870810508728,-0.4508450329303741,-0.1582838445901871,-0.8784129619598389,-29.61075210571289,-22.99870872497559,-48.00149536132812,2
2017-11-27 14:36:03.035 -0800,20,C4D50155-580C-4885-BACB-A13DEF47355A,1511822160.671754,49.27720040328072,-122.9074621092278,343.0549,-1,-1,10,65,-9999,225874.0551404167,-0.4853973388671875,-0.2816925048828125,-0.9025421142578125,225874.0391184167,0.1233371153520767,-0.000821318880180437,0.3543016251019617,225874.0250804167,1.790641890552954,-0.4749060097951914,0.1563912100743243,0.01130726281553507,-0.004725432954728603,0.1997601538896561,0.02671492099761963,-0.07248649001121521,-0.02612346410751343,XArbitraryCorrectedZVertical,0.2305317670106888,-0.08735606819391251,0.7446624040603638,0.619992733001709,-0.4516569375991821,-0.1557544767856598,-0.8784480690956116,-29.40997886657715,-23.31558418273926,-48.02395629882812,2
2017-11-27 14:36:03.069 -0800,21,C4D50155-580C-4885-BACB-A13DEF47355A,1511822160.671754,49.27720040328072,-122.9074621092278,343.0549,-1,-1,10,65,-9999,225874.0852004167,-0.5354461669921875,-0.212921142578125,-0.8834991455078125,225874.0741524167,0.2402970251578497,-0.06254087609109381,0.3031385721360134,225874.0601144167,1.803963625508596,-0.4777394590350325,0.1549838761428788,0.2138224840164185,-0.05855711922049522,0.4171407520771027,-0.02883365750312805,-0.1279539465904236,-0.02455824613571167,XArbitraryCorrectedZVertical,0.2317568808794022,-0.08723311871290207,0.7485916614532471,0.6147997379302979,-0.4542443454265594,-0.1543641686439514,-0.8773582577705383,-29.83563041687012,-22.71145629882812,-48.0228271484375,2
2017-11-27 14:36:03.095 -0800,22,C4D50155-580C-4885-BACB-A13DEF47355A,1511822160.671754,49.27720040328072,-122.9074621092278,343.0549,-1,-1,10,65,-9999,225874.1152594167,-0.519775390625,-0.2356719970703125,-0.8424530029296875,225874.1092474167,0.2601413037044661,-0.08331752733534699,-0.01240926541533322,225874.0952094167,1.817265165178698,-0.4822385581613954,0.1581806380261061,0.2691501677036285,-0.06887693703174591,0.1458772867918015,-0.08055773377418518,-0.04805983603000641,0.001312911510467529,XArbitraryCorrectedZVertical,0.2349527329206467,-0.08582285046577454,0.7518091797828674,0.6098389029502869,-0.4579554796218872,-0.1575218141078949,-0.87486332654953,-30.16709899902344,-23.01419258117676,-47.38052368164062,2
2017-11-27 14:36:03.140 -0800,23,C4D50155-580C-4885-BACB-A13DEF47355A,1511822160.671754,49.27720040328072,-122.9074621092278,343.0549,-1,-1,10,65,-9999,225874.1453194167,-0.4777984619140625,-0.260345458984375,-0.8133544921875,225874.1442824167,-0.008212656169586354,0.006578540524713734,-0.125630895998962,225874.1302744167,1.821311436625573,-0.485921396903268,0.1660407469087943,0.1720708310604095,-0.08633978664875031,-0.0814235657453537,-0.04616299271583557,-0.0874982476234436,0.03949809074401855,XArbitraryCorrectedZVertical,0.2387835681438446,-0.08341662585735321,0.7517848610877991,0.6087135076522827,-0.4605813920497894,-0.1652788519859314,-0.8720481395721436,-30.37745094299316,-23.37854194641113,-47.13137817382812,2
2017-11-27 14:36:03.155 -0800,24,C4D50155-580C-4885-BACB-A13DEF47355A,1511822160.671754,49.27720040328072,-122.9074621092278,343.0549,-1,-1,10,65,-9999,225874.1753794167,-0.470550537109375,-0.202880859375,-0.8259429931640625,225874.1442824167,-0.008212656169586354,0.006578540524713734,-0.125630895998962,225874.1653694167,1.817518814442946,-0.4858058489692772,0.1682220484616835,-0.1013212874531746,0.00880856066942215,-0.1532484889030457,-0.009033948183059692,-0.06075018644332886,0.05238336324691772,XArbitraryCorrectedZVertical,0.239212840795517,-0.0829882025718689,0.7504125833511353,0.6102944612503052,-0.4603111445903778,-0.1674297600984573,-0.8717803359031677,-30.60735321044922,-23.6106014251709,-47.12655639648438,2
2017-11-27 14:36:03.185 -0800,25,C4D50155-580C-4885-BACB-A13DEF47355A,1511822160.671754,49.27720040328072,-122.9074621092278,343.0549,-1,-1,10,65,-9999,225874.2054394167,-0.4631500244140625,-0.1622467041015625,-0.850250244140625,225874.1793774167,-0.2237625232139837,-0.003379551423310553,-0.2381174941217288,225874.2004034167,1.80673698018444,-0.4841383277150902,0.1654662113617873,-0.2885607481002808,0.0189824104309082,-0.2896243631839752,-0.01073288917541504,-0.01045872271060944,0.02947676181793213,XArbitraryCorrectedZVertical,0.2373353689908981,-0.08482843637466431,0.747602105140686,0.6142110824584961,-0.4590699672698975,-0.1647121906280518,-0.8729521036148071,-30.25734519958496,-23.53394317626953,-47.30023193359375,2
2017-11-27 14:36:03.228 -0800,26,C4D50155-580C-4885-BACB-A13DEF47355A,1511822160.671754,49.27720040328072,-122.9074621092278,343.0549,-1,-1,10,65,-9999,225874.2354994167,-0.4374847412109375,-0.1444549560546875,-0.8932342529296875,225874.2144424167,-0.3484187022539766,0.07344332496166019,-0.3370161117306934,225874.2004034167,1.80673698018444,-0.4841383277150902,0.1654662113617873,-0.2885607481002808,0.0189824104309082,-0.2896243631839752,-0.01073288917541504,-0.01045872271060944,0.02947676181793213,XArbitraryCorrectedZVertical,0.2373353689908981,-0.08482843637466431,0.747602105140686,0.6142110824584961,-0.4590699672698975,-0.1647121906280518,-0.8729521036148071,-30.25734519958496,-23.53394317626953,-47.30023193359375,2
2017-11-27 14:36:03.245 -0800,27,C4D50155-580C-4885-BACB-A13DEF47355A,1511822160.671754,49.27720040328072,-122.9074621092278,343.0549,-1,-1,10,65,-9999,225874.2655594167,-0.423004150390625,-0.15673828125,-0.9044647216796875,225874.2495374167,-0.2920920462504737,0.007459780529420954,-0.2882760027244992,225874.2354994167,1.791120139519564,-0.4800290713577874,0.1606990783301161,-0.3304500579833984,0.02232197299599648,-0.329740434885025,0.01751279830932617,0.01582801342010498,-0.01710546016693115,XArbitraryCorrectedZVertical,0.2337323725223541,-0.0872349813580513,0.7437688708305359,0.6198834180831909,-0.4558367729187012,-0.1600083112716675,-0.8755185008049011,-30.08186149597168,-23.35274314880371,-47.763671875,2
2017-11-27 14:36:03.275 -0800,28,C4D50155-580C-4885-BACB-A13DEF47355A,1511822160.671754,49.27720040328072,-122.9074621092278,343.0549,-1,-1,10,65,-9999,225874.2956184167,-0.456573486328125,-0.1515350341796875,-0.9016571044921875,225874.2845714167,-0.2222202866267188,-0.1116082875952587,-0.2372865878616241,225874.2705334167,1.777791201176405,-0.4782440169136811,0.156458135483108,-0.2610796391963959,-0.04057833552360535,-0.2371480613946915,0.031943678855896,-0.0001547634601593018,-0.0266692042350769,XArbitraryCorrectedZVertical,0.2312219738960266,-0.0898527055978775,0.7402716875076294,0.6246193051338196,-0.454581618309021,-0.1558205932378769,-0.8769257664680481,-29.66269683837891,-23.11275100708008,-47.75225830078125,2
2017-11-27 14:36:03.306 -0800,29,C4D50155-580C-4885-BACB-A13DEF47355A,1511822160.671754,49.27720040328072,-122.9074621092278,343.0549,-1,-1,10,65,-9999,225874.3256784167,-0.4671783447265625,-0.1185302734375,-0.885589599609375,225874.3196664167,-0.2337765415448997,0.02338042384202365,-0.3754316778228684,225874.3056594167,1.766741204333079,-0.4802492673348279,0.1539343258693184,-0.1710211783647537,-0.1022385209798813,-0.2771070599555969,-0.01245957612991333,0.01306833326816559,-0.0176084041595459,XArbitraryCorrectedZVertical,0.2307034581899643,-0.09271872043609619,0.7368412017822266,0.6284367442131042,-0.4565193355083466,-0.1533271074295044,-0.8763583302497864,-29.6829662322998,-22.91959190368652,-47.85055541992188,2
2017-11-27 14:36:03.335 -0800,30,C4D50155-580C-4885-BACB-A13DEF47355A,1511822160.671754,49.27720040328072,-122.9074621092278,343.0549,-1,-1,10,65,-9999,225874.3557384167,-0.4461669921875,-0.1539154052734375,-0.8709259033203125,225874.3547314167,-0.2731905267297454,0.0914348423379085,-0.41534607097654,225874.3406934167,1.751612611640453,-0.4774479535930959,0.15300907320918,-0.2612196803092957,0.07747741788625717,-0.4187269508838654,-0.003376513719558716,0.02851137518882751,-0.003587961196899414,XArbitraryCorrectedZVertical,0.2286891639232635,-0.09392238408327103,0.7324845790863037,0.6340618133544922,-0.4541277587413788,-0.1524127423763275,-0.8777596950531006,-29.48596954345703,-22.97869682312012,-48.17147827148438,2
2017-11-27 14:36:03.383 -0800,31,C4D50155-580C-4885-BACB-A13DEF47355A,1511822160.671754,49.27720040328072,-122.9074621092278,343.0549,-1,-1,10,65,-9999,225874.3857984167,-0.4353179931640625,-0.1544342041015625,-0.8631439208984375,225874.3547314167,-0.2731905267297454,0.0914348423379085,-0.41534607097654,225874.3757884167,1.734781734097816,-0.4724104310064589,0.1516324354945537,-0.2259014248847961,0.03383731096982956,-0.380956619977951,0.01313492655754089,-0.002817586064338684,0.01469862461090088,XArbitraryCorrectedZVertical,0.2256358116865158,-0.09474712610244751,0.7278376817703247,0.6403529047966003,-0.4497956931591034,-0.1510520428419113,-0.8802229166030884,-28.86278533935547,-22.91839790344238,-48.30953979492188,2
2017-11-27 14:36:03.396 -0800,32,C4D50155-580C-4885-BACB-A13DEF47355A,1511822160.671754,49.27720040328072,-122.9074621092278,343.0549,-1,-1,10,65,-9999,225874.4158584167,-0.4331207275390625,-0.0927886962890625,-0.763916015625,225874.3898264167,-0.2428928082723499,-0.0561884379429278,-0.36728400278388,225874.4108224167,1.719752077062632,-0.4769576647322033,0.1511471179054572,-0.1916257441043854,-0.5232891440391541,-0.3752870261669159,0.0512847900390625,0.0314926952123642,0.04067802429199219,XArbitraryCorrectedZVertical,0.2264110594987869,-0.09808947890996933,0.7225427031517029,0.6455513834953308,-0.453826904296875,-0.150572270154953,-0.8782329559326172,-28.88713645935059,-22.93840408325195,-48.40084838867188,2
2017-11-27 14:36:03.426 -0800,33,C4D50155-580C-4885-BACB-A13DEF47355A,1511822160.671754,49.27720040328072,-122.9074621092278,343.0549,-1,-1,10,65,-9999,225874.4459174167,-0.441436767578125,-0.1912994384765625,-0.6560211181640625,225874.4248604167,-0.4078924157176262,-0.1386015557720839,-0.354579659119766,225874.4108224167,1.719752077062632,-0.4769576647322033,0.1511471179054572,-0.1916257441043854,-0.5232891440391541,-0.3752870261669159,0.0512847900390625,0.0314926952123642,0.04067802429199219,XArbitraryCorrectedZVertical,0.2264110594987869,-0.09808947890996933,0.7225427031517029,0.6455513834953308,-0.453826904296875,-0.150572270154953,-0.8782329559326172,-28.88713645935059,-22.93840408325195,-48.40084838867188,2
2017-11-27 14:36:03.461 -0800,34,C4D50155-580C-4885-BACB-A13DEF47355A,1511822160.671754,49.27720040328072,-122.9074621092278,343.0549,-1,-1,10,65,-9999,225874.4759774167,-0.30963134765625,-0.060638427734375,-0.8140716552734375,225874.4599564167,-1.046051592979537,0.2772310747356136,-0.06864990131562657,225874.4459174167,1.702844952147547,-0.4762220200327349,0.142589219087457,-0.6430521607398987,0.3560355007648468,-0.2389964163303375,0.007633805274963379,-0.04368448257446289,0.2214616537094116,XArbitraryCorrectedZVertical,0.2226332724094391,-0.1029291972517967,0.7180358171463013,0.6511161327362061,-0.4537550508975983,-0.1421065330505371,-0.8796800374984741,-28.89935302734375,-22.69625091552734,-48.45547485351562,2
2017-11-27 14:36:03.485 -0800,35,C4D50155-580C-4885-BACB-A13DEF47355A,1511822160.671754,49.27720040328072,-122.9074621092278,343.0549,-1,-1,10,65,-9999,225874.5060374167,-0.2340240478515625,0.0297393798828125,-1.064788818359375,225874.4949904167,-1.023803811549124,-0.6780258998320696,0.1187626035476476,225874.4809824167,1.684345951356535,-0.4669324127824248,0.1111415047455082,-1.277384519577026,-0.179851770401001,0.02875452674925327,0.1376482844352722,0.04244664311408997,0.08345729112625122,XArbitraryCorrectedZVertical,0.2083686888217926,-0.1134738251566887,0.7161466479301453,0.6561461687088013,-0.4473558962345123,-0.1109128370881081,-0.8874123692512512,-28.2016658782959,-21.68843078613281,-49.60159301757812,2
