loggingTime(txt),loggingSample(N),identifierForVendor(txt),locationTimestamp_since1970(s),locationLatitude(WGS84),locationLongitude(WGS84),locationAltitude(m),locationSpeed(m/s),locationCourse(°),locationVerticalAccuracy(m),locationHorizontalAccuracy(m),locationFloor(Z),accelerometerTimestamp_sinceReboot(s),accelerometerAccelerationX(G),accelerometerAccelerationY(G),accelerometerAccelerationZ(G),gyroTimestamp_sinceReboot(s),gyroRotationX(rad/s),gyroRotationY(rad/s),gyroRotationZ(rad/s),motionTimestamp_sinceReboot(s),motionYaw(rad),motionRoll(rad),motionPitch(rad),motionRotationRateX(rad/s),motionRotationRateY(rad/s),motionRotationRateZ(rad/s),motionUserAccelerationX(G),motionUserAccelerationY(G),motionUserAccelerationZ(G),motionAttitudeReferenceFrame(txt),motionQuaternionX(R),motionQuaternionY(R),motionQuaternionZ(R),motionQuaternionW(R),motionGravityX(G),motionGravityY(G),motionGravityZ(G),motionMagneticFieldX(µT),motionMagneticFieldY(µT),motionMagneticFieldZ(µT),motionMagneticFieldCalibrationAccuracy(Z)
2017-11-27 14:43:11.263 -0800,1,BF2B89E4-20AD-4334-A98B-17808832B17C,1511822586.075869,49.27717562419611,-122.9074390436541,342.9949,-1,-1,10,65,-9999,264895.305800625,0.8084259033203125,0.1488800048828125,-0.6972503662109375,264895.275626625,-0.2158646526852447,0.1961508690320422,-0.1862601550595969,264895.275626625,-1.469004893760158,0.8719173104752026,-0.1067680897174386,0.0007672717329114676,0.1545252203941345,-0.08279544860124588,-0.1202705502510071,-0.01186931133270264,0.1119881868362427,XArbitraryCorrectedZVertical,0.2467505484819412,0.3453699052333832,-0.6233789324760437,0.6565887928009033,0.7611702084541321,0.1065653562545776,-0.6396675705909729,43.66891098022461,35.6599006652832,-26.05537605285645,2
2017-11-27 14:43:11.271 -0800,2,BF2B89E4-20AD-4334-A98B-17808832B17C,1511822586.075869,49.27717562419611,-122.9074390436541,342.9949,-1,-1,10,65,-9999,264895.339725625,0.7537384033203125,0.132415771484375,-0.6580352783203125,264895.309550625,-0.2351616516278499,-0.1949481854837624,-0.07851664683826114,264895.310800625,-1.461614424278477,0.8794955185106265,-0.1225510937975372,-0.3064056038856506,-0.06148961558938026,-0.1244409456849098,0.04612600803375244,0.01874664425849915,-0.0773385763168335,XArbitraryCorrectedZVertical,0.2423870861530304,0.3533892035484314,-0.6222383975982666,0.6550268530845642,0.7646039128303528,0.1222445592284203,-0.6327291131019592,43.82967758178711,36.30298233032227,-25.74379348754883,2
2017-11-27 14:43:11.300 -0800,3,BF2B89E4-20AD-4334-A98B-17808832B17C,1511822586.075869,49.27717562419611,-122.9074390436541,342.9949,-1,-1,10,65,-9999,264895.373649625,0.7194366455078125,0.1446533203125,-0.5876312255859375,264895.343475625,-0.2779932714395942,-0.2808676212041168,0.2060876556913458,264895.346033625,-1.452774609886041,0.8686848636029936,-0.1240540079472116,-0.2650612592697144,-0.2944017648696899,0.2203648537397385,-0.02366161346435547,0.01049551367759705,0.003754198551177979,XArbitraryCorrectedZVertical,0.236949697136879,0.3513335585594177,-0.6208379864692688,0.6594361066818237,0.7575787901878357,0.1237360686063766,-0.640839159488678,43.48062515258789,36.28705596923828,-26.00075149536133,2
2017-11-27 14:43:11.340 -0800,4,BF2B89E4-20AD-4334-A98B-17808832B17C,1511822586.075869,49.27717562419611,-122.9074390436541,342.9949,-1,-1,10,65,-9999,264895.406382625,0.788909912109375,0.079498291015625,-0.658599853515625,264895.376208625,-0.4006318396377432,-0.3546670108035206,0.02151248265344207,264895.381208625,-1.440332681497396,0.8592250651079649,-0.128942082167516,-0.3963249921798706,-0.3528441786766052,0.03148659691214561,-0.03080153465270996,0.0238044261932373,0.05991297960281372,XArbitraryCorrectedZVertical,0.2301302999258041,0.3510736227035522,-0.6184983253479004,0.6641711592674255,0.75101637840271,0.128585085272789,-0.6475747227668762,43.09209823608398,36.75888061523438,-26.30137252807617,2
2017-11-27 14:43:11.373 -0800,5,BF2B89E4-20AD-4334-A98B-17808832B17C,1511822586.075869,49.27717562419611,-122.9074390436541,342.9949,-1,-1,10,65,-9999,264895.440307625,0.681854248046875,0.1623077392578125,-0.63702392578125,264895.410132625,-0.2574738815566427,-0.442303652794758,0.2784417477671636,264895.416440625,-1.42839715432001,0.8453060740961587,-0.1325257489382181,-0.2478151917457581,-0.4393740892410278,0.2980313301086426,0.01560515165328979,-0.05653086304664612,-0.01801848411560059,XArbitraryCorrectedZVertical,0.222484827041626,0.34881591796875,-0.6165801882743835,0.6697261333465576,0.7415817379951477,0.1321381628513336,-0.6576558947563171,42.61854934692383,36.60727691650391,-26.75309371948242,2
2017-11-27 14:43:11.401 -0800,6,BF2B89E4-20AD-4334-A98B-17808832B17C,1511822586.075869,49.27717562419611,-122.9074390436541,342.9949,-1,-1,10,65,-9999,264895.474231625,0.666259765625,0.18121337890625,-0.6318359375,264895.444057625,-0.05366935386782185,-0.0936058512585411,0.227872846040412,264895.451615625,-1.418244989051254,0.8380396706663249,-0.1280363898547403,-0.03680552914738655,-0.06648620218038559,0.2291126698255539,-0.06503736972808838,0.04928460717201233,0.03489303588867188,XArbitraryCorrectedZVertical,0.2200734317302704,0.3462062776088715,-0.6133657097816467,0.674809455871582,0.7372175455093384,0.1276868581771851,-0.6634178161621094,42.58939743041992,36.39604187011719,-26.93975639343262,2
2017-11-27 14:43:11.453 -0800,7,BF2B89E4-20AD-4334-A98B-17808832B17C,1511822586.075869,49.27717562419611,-122.9074390436541,342.9949,-1,-1,10,65,-9999,264895.5069644167,0.77154541015625,0.11126708984375,-0.70556640625,264895.476789625,0.05477829414573084,0.2812740195864629,0.05652479518860481,264895.486847625,-1.415817344975898,0.8438599871527013,-0.1236063804514811,0.06581402570009232,0.3687989115715027,0.03182828798890114,-0.04720652103424072,0.01608189940452576,-0.01319873332977295,XArbitraryCorrectedZVertical,0.223004013299942,0.3471696078777313,-0.6112990379333496,0.6752278208732605,0.7414814233779907,0.123291864991188,-0.6594849228858948,43.00252151489258,36.05636978149414,-26.63878440856934,2
2017-11-27 14:43:11.471 -0800,8,BF2B89E4-20AD-4334-A98B-17808832B17C,1511822586.075869,49.27717562419611,-122.9074390436541,342.9949,-1,-1,10,65,-9999,264895.5408884167,0.7458343505859375,0.1168975830078125,-0.623260498046875,264895.5107144167,-0.09745571693035965,0.2809118296782121,0.01973109420028807,264895.5220224167,-1.414992435410193,0.856896153611702,-0.1238961010520152,-0.08636729419231415,0.2410012185573578,0.0587756521999836,0.03893780708312988,-0.01623380184173584,-0.02711045742034912,XArbitraryCorrectedZVertical,0.2267367094755173,0.3517400026321411,-0.6095951199531555,0.6731565594673157,0.7499873638153076,0.1235793679952621,-0.6497388482093811,43.31750106811523,36.18170928955078,-26.18645286560059,2
2017-11-27 14:43:11.501 -0800,9,BF2B89E4-20AD-4334-A98B-17808832B17C,1511822586.075869,49.27717562419611,-122.9074390436541,342.9949,-1,-1,10,65,-9999,264895.5748134167,0.79010009765625,0.1507415771484375,-0.3973846435546875,264895.5446384167,-0.02273727043876951,0.3194791959525216,0.1382111363562783,264895.5572554167,-1.411248895301271,0.8672840020060194,-0.1213340482025725,-0.09824460744857788,0.5473122000694275,0.228074386715889,0.008827924728393555,0.007686585187911987,0.1654307842254639,XArbitraryCorrectedZVertical,0.2301393151283264,0.3549341261386871,-0.606788694858551,0.672860860824585,0.7569344043731689,0.1210365518927574,-0.6421152949333191,44.03535079956055,35.74144744873047,-25.43601608276367,2
2017-11-27 14:43:11.541 -0800,10,BF2B89E4-20AD-4334-A98B-17808832B17C,1511822586.075869,49.27717562419611,-122.9074390436541,342.9949,-1,-1,10,65,-9999,264895.6075464167,0.93603515625,0.146453857421875,-0.595306396484375,264895.5773714167,-0.4615572422115949,1.647025051940671,0.7353911886607034,264895.5924294167,-1.386748826791778,0.9194876649596797,-0.1115925661687284,-0.4706045091152191,1.983615636825562,1.102145791053772,0.1293573379516602,0.08695739507675171,0.1394600868225098,XArbitraryCorrectedZVertical,0.2447503507137299,0.3726711273193359,-0.5909066200256348,0.672249436378479,0.7903051376342773,0.111361101269722,-0.6024270057678223,45.74948501586914,35.33745193481445,-22.98076438903809,2
